catalog_id	title_zh	intro_url
	中國棋手國際大賽回顧百局精選第二輯	https://chiuinan.github.io/game/game/intro/ch/c41/wq100.htm
SCD0584,SCD2202	中國棋王之無敵五子棋	https://chiuinan.github.io/game/game/intro/ch/c41/five990.htm
SCD0584,SCD2202	中國棋王之象棋大對決	https://chiuinan.github.io/game/game/intro/ch/c41/discchc.htm
SCD0584,SCD2202	中國棋王之黑白棋	https://chiuinan.github.io/game/game/intro/ch/c41/bwchess.htm
SCD2202	中國棋王2之暗棋大車拼	https://chiuinan.github.io/game/game/intro/ch/c41/darkches.htm
SCD2308	中國武將列傳	https://chiuinan.github.io/game/game/intro/ch/c32/cgeneral.htm
	中國象棋	https://chiuinan.github.io/game/game/intro/ch/c41/ccchess.htm
OCD0030,SCD0420	中國象棋之四子棋篇	https://chiuinan.github.io/game/game/intro/ch/c41/cfour.htm
OCD0030 SCD0420,SCD0447	中國象棋之五子棋篇	https://chiuinan.github.io/game/game/intro/ch/c41/gomoku2.htm
OCD0030 SCD0420,SCD0447	中國象棋之西洋棋篇	https://chiuinan.github.io/game/game/intro/ch/c41/chess2.htm
OCD0030	中國象棋之西洋雙陸棋篇	https://chiuinan.github.io/game/game/intro/ch/c41/gammon2.htm
OCD0030,SCD0420	中國象棋之英式西洋棋篇	https://chiuinan.github.io/game/game/intro/ch/c41/checker2.htm
OCD0030,SCD0420	中國象棋之圍棋篇	https://chiuinan.github.io/game/game/intro/ch/c41/go.htm
OCD0030 SCD0420,SCD0447	中國象棋之象棋篇	https://chiuinan.github.io/game/game/intro/ch/c41/cchess2.htm
SCD0420	中國象棋之麻將	https://chiuinan.github.io/game/game/intro/ch/c42/majan.htm
OCD0030,SCD0420	中國象棋之黑白棋篇	https://chiuinan.github.io/game/game/intro/ch/c41/othello2.htm
OCD0030 SCD0420,SCD0447	中國象棋之橋牌篇	https://chiuinan.github.io/game/game/intro/ch/c41/bridge2.htm
	中國象棋大師	https://chiuinan.github.io/game/game/intro/ch/c41/aikchess.htm
	中國象棋大師	https://chiuinan.github.io/game/game/intro/ch/c41/cchess.htm
SCD0452	中國象棋經典戰例1000例(古譜集)	https://chiuinan.github.io/game/game/intro/ch/c41/cch1000.htm
	中文輸入法練習	https://chiuinan.github.io/game/game/intro/ch/c44/cblocks.htm
SCD2101	中英快打無影手	https://chiuinan.github.io/game/game/intro/ch/c44/fasthand.htm
Z033	中英文輸入練習高手速成	https://chiuinan.github.io/game/game/intro/ch/c44/ncc4.htm
SCD1110	中華一番客棧1	https://chiuinan.github.io/game/game/intro/ch/c33/cinn.htm
SCD1111	中華一番客棧2	https://chiuinan.github.io/game/game/intro/ch/c33/cinn2.htm
SWT230,SWT266	中華職棒1	https://chiuinan.github.io/game/game/intro/ch/c52/cpb.htm
SWT294	中華職棒2	https://chiuinan.github.io/game/game/intro/ch/c52/cpb2.htm
SCD0114	中華象棋	https://chiuinan.github.io/game/game/intro/ch/c41/zhchess.htm
SWT275,SCD1762	乒乓彈珠檯	https://chiuinan.github.io/game/game/intro/eng/e44/fpinball.htm
JXD010	亂世伏魔錄	https://chiuinan.github.io/game/game/intro/ch/c11/lsking.htm
SCD1083	亂世奇緣	https://chiuinan.github.io/game/game/intro/ch/c31/ihoujin.htm
SCD0316	亂世梟雄	https://chiuinan.github.io/game/game/intro/ch/c32/lzxx.htm
SCD2489	亂世疑雲	https://chiuinan.github.io/game/game/intro/eng/e21/arcatera.htm
SCD0976	亂蝶	https://chiuinan.github.io/game/game/intro/ch/c22/rantyo.htm
SCD0977	事務女郎2	https://chiuinan.github.io/game/game/intro/ch/c33/soumu2.htm
SCD1252	二戰坦克：	https://chiuinan.github.io/game/game/intro/eng/e33/tvst.htm
SCD1250	二戰坦克指揮官	https://chiuinan.github.io/game/game/intro/eng/e51/wwiitc.htm
SCD1244	二戰士兵	https://chiuinan.github.io/game/game/intro/eng/e51/ww2gi.htm
SCD1251	二戰戰役：柏林之路	https://chiuinan.github.io/game/game/intro/eng/e51/ww2crtb.htm
SCD2355	二戰戰役：硫磺島	https://chiuinan.github.io/game/game/intro/eng/e51/ww2jima.htm
SCD1249	二戰狙擊手：勝利的召喚	https://chiuinan.github.io/game/game/intro/eng/e51/ww2snip.htm
SCD1247	二戰風雲：前線指揮官	https://chiuinan.github.io/game/game/intro/ch/c32/ww2fc.htm
	二戰風雲：沙漠之鼠	https://chiuinan.github.io/game/game/intro/eng/e51/ww2drats.htm
SCD1246	二戰風雲：血染諾曼底	https://chiuinan.github.io/game/game/intro/eng/e51/normandy.htm
SCD0212	二戰風雲：鋼鐵之爪1	https://chiuinan.github.io/game/game/intro/ch/c32/ww2.htm
SCD1248	二戰風雲：鋼鐵之爪2	https://chiuinan.github.io/game/game/intro/eng/e32/wwiipc2.htm
SCD1242	二戰風雲之勝利大逃亡	https://chiuinan.github.io/game/game/intro/ch/c21/tge.htm
SCD1245	二戰風雲之太平洋海戰	https://chiuinan.github.io/game/game/intro/eng/e51/iwojima.htm
SCD1243	二戰風雲之鐵道快砲	https://chiuinan.github.io/game/game/intro/eng/e51/wartrain.htm
	五子棋	https://chiuinan.github.io/game/game/intro/ch/c41/five.htm
	五子棋大師	https://chiuinan.github.io/game/game/intro/ch/c41/ms5.htm
OCD0112	五子棋大師2	https://chiuinan.github.io/game/game/intro/ch/c41/ms52.htm
	五子棋：宇宙幻影	https://chiuinan.github.io/game/game/intro/ch/c41/wzq.htm
SCD0114	五子爆笑棋	https://chiuinan.github.io/game/game/intro/ch/c41/fivebxq.htm
SCD0478	五小福大富翁	https://chiuinan.github.io/game/game/intro/ch/c43/cion.htm
SWZ022	大反擊	https://chiuinan.github.io/game/game/intro/eng/e52/fb.htm
SCD0953	大唐三藏	https://chiuinan.github.io/game/game/intro/ch/c11/tang.htm
SCD1114	大唐英雄傳	https://chiuinan.github.io/game/game/intro/ch/c11/lb.htm
SCD1115	大唐英雄傳	https://chiuinan.github.io/game/game/intro/ch/c11/hon.htm
SCD0614	大唐詩錄	https://chiuinan.github.io/game/game/intro/ch/c21/dtpoem.htm
SCD1112	大唐隸教傳	https://chiuinan.github.io/game/game/intro/ch/c33/dtlzz.htm
SCD1113	大唐雙龍傳	https://chiuinan.github.io/game/game/intro/ch/c11/ddragon.htm
SCD0952	大地英豪	https://chiuinan.github.io/game/game/intro/ch/c11/dadi.htm
SCD2785	大地雄獅	https://chiuinan.github.io/game/game/intro/ch/c32/under.htm
SCD2602	大宋英豪之岳飛傳	https://chiuinan.github.io/game/game/intro/ch/c31/yfz.htm
OCD0099	大家來找	https://chiuinan.github.io/game/game/intro/ch/c44/findx.htm
SCD0339	大家來找	https://chiuinan.github.io/game/game/intro/ch/c44/find2002.htm
SCD1121	大家來找	https://chiuinan.github.io/game/game/intro/ch/c44/findx2.htm
SSG010,SCD0057	大富翁1	https://chiuinan.github.io/game/game/intro/ch/c43/rich1.htm
SSG034,SCD0057	大富翁2	https://chiuinan.github.io/game/game/intro/ch/c43/rich2.htm
SSG051 SCD0054,SCD0057	大富翁3	https://chiuinan.github.io/game/game/intro/ch/c43/rich3.htm
SCD0048	大富翁4	https://chiuinan.github.io/game/game/intro/ch/c43/rich4.htm
SCD0370	大富翁5	https://chiuinan.github.io/game/game/intro/ch/c43/rich5.htm
SCD0065	大富翁6	https://chiuinan.github.io/game/game/intro/ch/c43/rich6.htm
SCD0371	大富翁7	https://chiuinan.github.io/game/game/intro/ch/c43/rich7.htm
SCD0372	大富翁8	https://chiuinan.github.io/game/game/intro/ch/c43/rich8.htm
SCD0368	大富翁8美眉	https://chiuinan.github.io/game/game/intro/ch/c43/rich8mm.htm
	大富翁10	https://chiuinan.github.io/game/game/intro/ch/c43/rich10.htm
	大富翁11	https://chiuinan.github.io/game/game/intro/ch/c43/rich11.htm
SCD0464	大富翁世界之旅1	https://chiuinan.github.io/game/game/intro/ch/c43/wealth1.htm
SCD0465	大富翁世界之旅2	https://chiuinan.github.io/game/game/intro/ch/c43/wealth2.htm
SCD0466	大富翁世界之旅3	https://chiuinan.github.io/game/game/intro/ch/c43/wealth3.htm
SCD2389	大富翁之城市英雄	https://chiuinan.github.io/game/game/intro/ch/c43/richcity.htm
SCD0495	大富翁之大唐英雄遊江南	https://chiuinan.github.io/game/game/intro/ch/c43/dtrich.htm
SCD0476	大富翁之破壞超人	https://chiuinan.github.io/game/game/intro/ch/c43/destman.htm
SCD2535	大富翁之選戰風雲	https://chiuinan.github.io/game/game/intro/ch/c43/clct.htm
	大富翁樂園	https://chiuinan.github.io/game/game/intro/ch/c43/rp.txt
	大富翁環遊世界	https://chiuinan.github.io/game/game/intro/ch/c43/richw.htm
SCD0497	大富翁總動員1：瘋狂模擬戰	https://chiuinan.github.io/game/game/intro/ch/c43/cwrich1.htm
SCD0498	大富翁總動員2：童話狗仔隊	https://chiuinan.github.io/game/game/intro/ch/c43/cwrich2.htm
SCD0468	大富翁與小富婆	https://chiuinan.github.io/game/game/intro/ch/c43/xfp1.htm
SCD0499	大富翁：升官之途	https://chiuinan.github.io/game/game/intro/ch/c43/promote.htm
SCD0496	大富翁：夢之童話大陸	https://chiuinan.github.io/game/game/intro/ch/c43/drrich.htm
HTG001	大戰略1	https://chiuinan.github.io/game/game/intro/ch/c32/war1.htm
	大戰略2：世界戰役篇	https://chiuinan.github.io/game/game/intro/ch/c32/war2.htm
SCD0579	大戰略5	https://chiuinan.github.io/game/game/intro/ch/c32/ds5.htm
SCD0580	大戰略	https://chiuinan.github.io/game/game/intro/ch/c32/dsp3.htm
	大戰略	https://chiuinan.github.io/game/game/intro/eng/e32/dsp4.htm
	大戰略	https://chiuinan.github.io/game/game/intro/ch/c32/warsp1.htm
	大戰略	https://chiuinan.github.io/game/game/intro/ch/c32/warsp2.htm
SCD0582	大戰略：大東亞興亡史2	https://chiuinan.github.io/game/game/intro/ch/c32/gea2war.htm
SCD0581	大戰略：王者之師	https://chiuinan.github.io/game/game/intro/ch/c32/dsmc.htm
SWT246	大明英雄傳：龍騰天下	https://chiuinan.github.io/game/game/intro/ch/c32/damin.htm
SWE023	大海盜	https://chiuinan.github.io/game/game/intro/eng/e21/pirates.htm
SCD0300	大海盜	https://chiuinan.github.io/game/game/intro/ch/c21/smp.htm
SWT97	大滿貫橋牌2	https://chiuinan.github.io/game/game/intro/eng/e41/bridge2.htm
Z080,SCD1727	大獎賽1／	https://chiuinan.github.io/game/game/intro/eng/e52/gprix.htm
SCD1728	大獎賽2	https://chiuinan.github.io/game/game/intro/eng/e52/gp2.htm
SCD0210	大獎賽3／	https://chiuinan.github.io/game/game/intro/eng/e52/gp3.htm
SCD1729	大獎賽4	https://chiuinan.github.io/game/game/intro/eng/e52/gp4.htm
SCD1751	大獎賽世界	https://chiuinan.github.io/game/game/intro/eng/e33/gpw.htm
SCD1752	大獎賽經理1	https://chiuinan.github.io/game/game/intro/eng/e33/gpm1.htm
SCD1753	大獎賽經理2	https://chiuinan.github.io/game/game/intro/eng/e33/gpm2.htm
OCD0108	大航海世紀1404	https://chiuinan.github.io/game/game/intro/ch/c32/anno4.htm
SCD0704	大航海世紀1503	https://chiuinan.github.io/game/game/intro/ch/c32/anno2.htm
SCD0703	大航海世紀1602	https://chiuinan.github.io/game/game/intro/eng/e32/anno1.htm
SCD0705	大航海世紀1701	https://chiuinan.github.io/game/game/intro/ch/c32/anno3.htm
SCD0707	大航海世紀2070	https://chiuinan.github.io/game/game/intro/ch/c32/anno5.htm
SCD0712	大航海家1	https://chiuinan.github.io/game/game/intro/eng/e33/patriz.htm
SCD0713	大航海家2	https://chiuinan.github.io/game/game/intro/ch/c33/p2.htm
OCD0078	大航海家3	https://chiuinan.github.io/game/game/intro/ch/c33/p3.htm
SCD0715	大航海家4	https://chiuinan.github.io/game/game/intro/ch/c33/p4.htm
3WG050	大航海時代	https://chiuinan.github.io/game/game/intro/ch/c21/koukai.htm
SCD0708	大航海時代2：新地平線	https://chiuinan.github.io/game/game/intro/ch/c21/koukai2.htm
SCD0709	大航海時代2外傳	https://chiuinan.github.io/game/game/intro/ch/c21/koukaigd.htm
SCD0710	大航海時代3：太陽海岸	https://chiuinan.github.io/game/game/intro/ch/c21/cds95.htm
SCD0711	大航海時代4	https://chiuinan.github.io/game/game/intro/ch/c21/koukai4.htm
SCD1621	大貨車極限競賽	https://chiuinan.github.io/game/game/intro/eng/e52/bigrigs.htm
SCD1070	大逆鱗2	https://chiuinan.github.io/game/game/intro/ch/c12/dk2.htm
SCD0422	大逆鱗3	https://chiuinan.github.io/game/game/intro/ch/c12/dk3.htm
	大野風雲	https://chiuinan.github.io/game/game/intro/ch/c12/daya.txt
SCD0714	大銀河物語	https://chiuinan.github.io/game/game/intro/ch/c32/galaxy.htm
SCD1456	大魔域：白鳥傳說	https://chiuinan.github.io/game/game/intro/ch/c21/amerzone.htm
SCD2618	大魔王物語	https://chiuinan.github.io/game/game/intro/ch/c31/bee.htm
SCD0682	天下無缺	https://chiuinan.github.io/game/game/intro/ch/c12/txwq.htm
Z108	天下統一	https://chiuinan.github.io/game/game/intro/ch/c32/tenka.htm
SCD0857	天下霸圖1	https://chiuinan.github.io/game/game/intro/ch/c33/mk1.htm
OCD0125	天下霸圖2	https://chiuinan.github.io/game/game/intro/ch/c33/mk2.htm
SCD0843	天使之約	https://chiuinan.github.io/game/game/intro/ch/c33/dwangel.htm
SCD0845	天使之谷	https://chiuinan.github.io/game/game/intro/ch/c31/av1.htm
SCD0846	天使之谷2：威斯貝爾的迷宮	https://chiuinan.github.io/game/game/intro/ch/c31/av2.htm
SCD0847	天使之谷新傳：艾菲梅爾島傳說	https://chiuinan.github.io/game/game/intro/ch/c31/ave.htm
SCD0844	天使之都	https://chiuinan.github.io/game/game/intro/ch/c12/angelzd.htm
	天使任務	https://chiuinan.github.io/game/game/intro/ch/c11/ang.txt
	天使們的午後1轉校生	https://chiuinan.github.io/game/game/intro/ch/c22/tsp.htm
	天使們的午後2	https://chiuinan.github.io/game/game/intro/ch/c22/tsp2.htm
SCD2694	天使協奏曲	https://chiuinan.github.io/game/game/intro/ch/c22/acencore.htm
SCD2071	天使同盟	https://chiuinan.github.io/game/game/intro/ch/c31/tenshi.htm
SCD2692	天使小夜曲	https://chiuinan.github.io/game/game/intro/ch/c22/angse.htm
SSG036	天使帝國1	https://chiuinan.github.io/game/game/intro/ch/c31/ag1.htm
SSG046	天使帝國2	https://chiuinan.github.io/game/game/intro/ch/c31/ag2.htm
SCD2231	天使帝國3	https://chiuinan.github.io/game/game/intro/ch/c31/eoa3.htm
SCD2232	天使帝國4	https://chiuinan.github.io/game/game/intro/ch/c31/eoa4.htm
SCD2693	天使戀曲	https://chiuinan.github.io/game/game/intro/ch/c22/angsy.htm
SCD2691	天使演唱會	https://chiuinan.github.io/game/game/intro/ch/c22/angelic.htm
SCD2331	天使集中營	https://chiuinan.github.io/game/game/intro/ch/c21/orgaslav.htm
SCD2695	天使鬥惡魔	https://chiuinan.github.io/game/game/intro/eng/e52/avsd.htm
OCD0127	天劍記	https://chiuinan.github.io/game/game/intro/ch/c12/skysword.htm
SCD0956	天命傳奇	https://chiuinan.github.io/game/game/intro/ch/c21/tmcq1.htm
SCD0957	天命傳奇2	https://chiuinan.github.io/game/game/intro/eng/e21/tmcq2.htm
	天命奇御	https://chiuinan.github.io/game/game/intro/ch/c12/fateseek.htm
SCD2365	天地傳說之魚美人	https://chiuinan.github.io/game/game/intro/ch/c11/ymr.htm
SCD0181	天地劫：神魔至尊傳	https://chiuinan.github.io/game/game/intro/ch/c31/sm.htm
SCD0182	天地劫序傳：幽城幻劍錄	https://chiuinan.github.io/game/game/intro/ch/c12/kalpa2.htm
SCD0183	天地劫外章	https://chiuinan.github.io/game/game/intro/ch/c12/kalpa3.htm
TTNZ005,SCD1188	天地無用！魎皇鬼	https://chiuinan.github.io/game/game/intro/ch/c22/tenchi.htm
SCD1192	天地風雲錄	https://chiuinan.github.io/game/game/intro/ch/c12/kangxi.htm
SCD2698	天堂與地獄	https://chiuinan.github.io/game/game/intro/ch/c32/hah.htm
SCD2168	天外來襲	https://chiuinan.github.io/game/game/intro/eng/e32/wow.htm
HTG018	天外劍聖錄	https://chiuinan.github.io/game/game/intro/ch/c11/sword.txt
SCD0955	天子傳奇	https://chiuinan.github.io/game/game/intro/ch/c11/sog.htm
SCD0528	天才寶寶大進擊	https://chiuinan.github.io/game/game/intro/ch/c44/genius.htm
SCD0529	天才工作坊	https://chiuinan.github.io/game/game/intro/ch/c44/inv.htm
SCD0530	天才美眉闖通關	https://chiuinan.github.io/game/game/intro/ch/c44/iqgirl.htm
	天晴傳－伏龍之章	https://chiuinan.github.io/game/game/intro/ch/c11/sky.txt
SCD0354	天河傳說	https://chiuinan.github.io/game/game/intro/ch/c11/skyriver.htm
SCD2639	天燎怒火	https://chiuinan.github.io/game/game/intro/eng/e32/outforce.htm
SCD1088	天狐16張	https://chiuinan.github.io/game/game/intro/ch/c42/th16.htm
SCD2613	天神之子：阿土	https://chiuinan.github.io/game/game/intro/ch/c52/younggu.htm
SCD2799	天神傳說	https://chiuinan.github.io/game/game/intro/ch/c44/mt.htm
SCD0587	天空之鷹：艾爾賽特任務	https://chiuinan.github.io/game/game/intro/ch/c33/asite.htm
SCD1961	天諭	https://chiuinan.github.io/game/game/intro/ch/c52/tanyu.htm
SCD1343	天賦神權：蛇女同盟	https://chiuinan.github.io/game/game/intro/eng/e32/birthrt.htm
	天路賽車	https://chiuinan.github.io/game/game/intro/eng/e52/skyroads.htm
	天頂的圍棋5	https://chiuinan.github.io/game/game/intro/ch/c41/zenith5.htm
SCD0683	天龍八部	https://chiuinan.github.io/game/game/intro/ch/c12/tl8.htm
SCD0685	天龍八部	https://chiuinan.github.io/game/game/intro/ch/c11/dragon8.htm
SCD0684	天龍八部之六脈神劍	https://chiuinan.github.io/game/game/intro/ch/c12/gds.htm
SCD0175	太子傳說	https://chiuinan.github.io/game/game/intro/ch/c11/tprince.htm
Z058	太子降魔傳	https://chiuinan.github.io/game/game/intro/ch/c21/tzxmz.htm
SCD2056	太平天國	https://chiuinan.github.io/game/game/intro/ch/c31/crisis.htm
SCD2057	太平天國：天下一統	https://chiuinan.github.io/game/game/intro/ch/c32/taipin.htm
SCD1302	太平洋戰機	https://chiuinan.github.io/game/game/intro/eng/e51/il2pf.htm
	太平洋戰爭	https://chiuinan.github.io/game/game/intro/ch/c32/witp.htm
SCD0283	太平洋戰爭之空中纏鬥	https://chiuinan.github.io/game/game/intro/eng/e51/dfight.htm
SWT176,SWT215	太平洋空戰英雄	https://chiuinan.github.io/game/game/intro/eng/e51/aces.htm
SCD0740	太極張三豐	https://chiuinan.github.io/game/game/intro/ch/c11/zsf.htm
SCD1567	太空出租車2	https://chiuinan.github.io/game/game/intro/eng/e52/sptaxi2.htm
	太空小蜜蜂	https://chiuinan.github.io/game/game/intro/eng/e51/invaders.htm
SCD2321	太空小蜜蜂	https://chiuinan.github.io/game/game/intro/eng/e51/sitog.htm
SCD2318	太空小蜜蜂	https://chiuinan.github.io/game/game/intro/eng/e51/siwin.htm
SCD2320	太空小蜜蜂	https://chiuinan.github.io/game/game/intro/eng/e51/sia.htm
	太空小蜜蜂	https://chiuinan.github.io/game/game/intro/eng/e51/bdta.htm
Z104	太空小蜜蜂	https://chiuinan.github.io/game/game/intro/eng/e51/bats.htm
SCD2319	太空小蜜蜂再臨	https://chiuinan.github.io/game/game/intro/eng/e51/rotsi.htm
SCD2622,SCD2623	太空遊俠1	https://chiuinan.github.io/game/game/intro/eng/e32/sranger1.htm
SCD2622,SCD2623	太空遊俠2：統治者	https://chiuinan.github.io/game/game/intro/eng/e32/sranger2.htm
3WG106,SCD0881	太閣立志傳1	https://chiuinan.github.io/game/game/intro/ch/c32/tk.htm
SCD0882	太閣立志傳2	https://chiuinan.github.io/game/game/intro/ch/c32/tk2.htm
SCD0883	太閣立志傳3	https://chiuinan.github.io/game/game/intro/ch/c32/tk3.htm
SCD0884	太閣立志傳4	https://chiuinan.github.io/game/game/intro/ch/c32/tk4.htm
SCD0885	太閣立志傳5	https://chiuinan.github.io/game/game/intro/ch/c32/tk5.htm
SCD0628	太陽神數學：阿波羅一號	https://chiuinan.github.io/game/game/intro/ch/c44/ascd.htm
SCD2270	小	https://chiuinan.github.io/game/game/intro/ch/c51/presidnt.htm
SCD0133	小企鵝接龍	https://chiuinan.github.io/game/game/intro/ch/c41/xpoker.htm
SCD0483	小叮噹大富翁	https://chiuinan.github.io/game/game/intro/ch/c43/doraemon.htm
SCD0469	小富婆8財篇	https://chiuinan.github.io/game/game/intro/ch/c43/xfp2.htm
SCD2100	小小探險家奧斯卡：森林歷險記	https://chiuinan.github.io/game/game/intro/ch/c44/oscar1.htm
SCD2014	小小探險家奧斯卡：農場奇遇記	https://chiuinan.github.io/game/game/intro/ch/c44/oscar2.htm
SCD2096	小小發明家：與大師相會	https://chiuinan.github.io/game/game/intro/ch/c21/smart01.htm
SCD2097	小小發明家：駭客任務	https://chiuinan.github.io/game/game/intro/ch/c44/smart02.htm
SCD2271	小小馬蓋先	https://chiuinan.github.io/game/game/intro/ch/c21/new_hart.htm
SCD0631	小小馬蓋先：叢林大冒險	https://chiuinan.github.io/game/game/intro/ch/c44/math.htm
