cdg-3082	東方妖妖夢	東方遊戲：亡靈公主|Undead Princess	2010	紅白の愛
cdg-3083	東方幻想戰記	East	1999	HQ Team
cdg-3084	林海雪原		2006	青山動畫工作室
cdg-3085	林間學校		1996	Foster
cdg-3086	柏德之門1	博德之門1|博多之門1|Baldur's Gate	1998	BioWare
cdg-3087	柏德之門2	博德之門2|博多之門2：安姆疑雲|安姆的陰影|'Baldur''s Gate 2: Shadow of Amn'	2000	BioWare
cdg-3088	柏德之門：黑暗聯盟	'Baldur''s Gate: Dark Alliance'	2021	Snowblind
cdg-3089	校園戀愛大戰		2005	戲寶
cdg-3090	校園水滸傳：少年英雄／	QQ水滸外傳	1998	天堂鳥
cdg-3091	格蘭匹治大賽卡雷拉站	Carrera Grand Prix	2001	IG
cdg-3092	格鬥天王99	拳皇99：千年之戰|'The King of Fighters ''99: Millennium Battle'	2000	SNK
cdg-3093	格鬥悍將	Tough Guy	1995	熊貓
cdg-3094	格鬥拳王		1994	大宇
cdg-3095	格鬥風雲		1992	長重
cdg-3096	桃色幻想曲		2001	伊思儷
cdg-3097	梭哈俄羅斯	撲克俄羅斯方塊|Five Card Drop	2000	Sweetleaf
cdg-3098	棋侶：圍棋爭霸		2005	晟業
cdg-3099	棋天大聖		2005	王驕
cdg-3100	棋弈無限：圍棋		2022	業餘工作室
cdg-3101	棋牌大師之圍棋		1999	威孚
cdg-3102	棋靈王之明星圍棋		2004	冠捷
cdg-3103	棋靈王之明星象棋		2004	冠捷
cdg-3104	森林小精靈	Arcy 2	1994	CAPS
cdg-3105	森林野趣	The Animals of Farthing Wood	1999	BBC
cdg-3106	楚漢之爭1	楚汉之争	1990	智冠
cdg-3107	楚漢之爭2：赤龍反撲	楚汉之争2	1992	智冠
cdg-3108	楚留香傳奇之血海飄香	楚留香传奇-血海飘香	1995	第三波
cdg-3109	楚留香新傳		2001	宇峻
cdg-3110	極品醉車1	速度與激情1|極速狂飆全面解放|Juiced	2005	Juice
cdg-3111	極品醉車2	速度與激情2|Juiced 2	2007	Juice
cdg-3112	極地之狐	Arctic Fox	1985	Dynamix
cdg-3113	極地先鋒	Neuro	2008	Revolt
cdg-3114	極地越野賽	冰河賽車|冰河|Glacier|Glacier Racer|Glacier Racing	2006	Team6
cdg-3115	極度誘惑麻將館		2005	遊戲天堂
cdg-3116	極樂大戰	The Legend of Monkey King	2002	極真
cdg-3117	極樂大進擊		1998	美夢成真
cdg-3118	極樂瘋狂大賽車	卡通車大比拼|'Toon Car: The Great Race'	2001	Akaei
cdg-3119	極樂酒店	Erotic Club	2003	淡船筆工作室
cdg-3120	極樂麻將	Majon Fantasy	2002	伊思儷
cdg-3121	極速	G賽車2 Extreme-G 2	1999	Probe
cdg-3122	極速地帶	Speedy Zone	1997	Digital Point
cdg-3123	極速快感1	極品飛車1|The Need for Speed	1995	EA
cdg-3124	極速快感2	極品飛車2|Need for Speed 2	1997	EA
cdg-3125	極速快感3	極品飛車3：熱力追緝|熱力追蹤|閃電追蹤|'Need for Speed 3: Hot Pursuit'	1998	EA
cdg-3126	極速快感4	極品飛車4：致命追擊|孤注一擲|高賭金|'Need for Speed: High Stakes'|Road Challenge	1999	EA
cdg-3127	極速快感5	極品飛車5：保時捷的榮耀|'Need for Speed: Porsche Unleashed'|Porsche 2000	2000	EA
cdg-3128	極速快感6	極品飛車6：熱力追緝2|熱力追蹤2|'Need for Speed: Hot Pursuit 2'	2002	EA
cdg-3129	極速快感7	極品飛車7：地下狂飆|地下車會|'Need for Speed: Underground'	2003	EA
cdg-3130	極速快感8	極品飛車8：飆風再起|'Need for Speed: Underground 2'	2004	EA
cdg-3131	極速快感9	極品飛車9：全民公敵|無間追蹤|最高通緝|'Need for Speed: Most Wanted'	2005	EA
cdg-3132	極速快感10	極品飛車10：玩命山道|生死卡本谷|卡本峽谷|'Need for Speed: Carbon'	2006	EA
cdg-3133	極速快感11	極品飛車11：職業街頭|街頭狂飆|'Need for Speed: Pro Street'	2007	EA
cdg-3134	極速快感12	極品飛車12：臥底風雲|無間風雲|'Need for Speed: Undercover'	2008	EA
cdg-3135	極速快感13	極品飛車13：進化世代|變速|'Need for Speed: Shift'	2009	EA
cdg-3136	極速房車賽1	TOCA Race Driver|V8 Supercars|DTM Race Driver	2003	Codemasters
cdg-3137	極速房車賽2	TOCA Race Driver 2|V8 Supercars 2|DTM Race Driver 2	2004	Codemasters
cdg-3138	極速房車賽3	TOCA Race Driver 3|V8 Supercars 3|DTM Race Driver 3	2006	Codemasters
cdg-3139	極速摩輪之曼島大賽	Manx TT Super Bike	1997	SEGA
cdg-3140	極速車神	GT Racers	2004	Aqua
cdg-3141	極道車魂	極道無間|車神|車手|瘋狂駕駛|Driver	1999	Reflections
cdg-3142	極道車魂3	極道無間3|車神3|Driver 3|DRIV3R	2005	Reflections
cdg-3143	極限模擬飛行	Xtreme Air Racing	2001	Victory
cdg-3144	極限模擬飛行2004	紅線：極限飛行競速2|紅線飆車2：空中飛車|'Redline: Xtreme Air Racing 2'	2003	Victory
cdg-3145	極限衝刺1	橫衝直撞1|破壞性賽車1|FlatOut	2004	Bugbear
cdg-3146	極限衝刺2	橫衝直撞2|破壞性賽車2|FlatOut 2	2006	Bugbear
cdg-3147	極限運動	Extreme Sports|Sega Extreme Sports	2001	Innerloop
cdg-3148	極限運動全集	'Xtreme Sports Arcade: Summer Edition'	1999	WayForward
cdg-3149	極限過山車	極限|G動力過山車 Maximum G-Force Coasters	2002	Fusion
cdg-3150	榮耀之翼	Wings of Glory	1995	Origin
cdg-3151	榮耀戰場	Fields of Glory	1993	MicroProse
cdg-3152	榮耀戰場1	戰火回憶錄1|兄弟連1|戰火兄弟連1：光榮之路|前進30高地|進軍30高地|'Brothers in Arms: Road to Hill 30'	2005	Gearbox
cdg-3153	榮耀戰場2	戰火回憶錄2|兄弟連2|戰火兄弟連2：浴血奮戰|浴血之戰|'Brothers in Arms: Earned in Blood'	2005	Gearbox
cdg-3154	榮耀戰場3	戰火回憶錄3|兄弟連3|戰火兄弟連3|手足兄弟連3：地獄棧道|地獄血路|兵臨絕境|'Brothers in Arms: Hell''s Highway'	2008	Gearbox
cdg-3155	榮譽勳章：反攻諾曼第	聯合襲擊|重返諾曼第|'Medal of Honor: Allied Assault'	2002	'2015'
cdg-3156	榮譽勳章：太平洋戰役	太平洋之戰|血戰太平洋|'Medal of Honor: Pacific Assault'	2004	EA
cdg-3157	榮譽勳章：空降神兵	神兵天降|'Medal of Honor: Airborne'	2007	EA
cdg-3158	槍林彈雨	Cabal	1988	CAPCOM
cdg-3159	槍林彈雨	鋼鐵風暴|離子風暴|Iron Storm	2002	4X
cdg-3160	槍神	Travel Gunner	1994	繪翔
cdg-3161	槍神	Stranglehold|John Woo Presents Stranglehold	2006	Midway
cdg-3162	樂在棋中：12生肖童話樂園		1998	正謙
cdg-3163	樂高主題公園	Legoland	2000	Krisalis
cdg-3164	樂高絕技賽車	樂高特技拉力賽|Lego Stunt Rally	2000	Intelligent Games
cdg-3165	樂高鐵路大亨／	LEGO鐵路大亨|鐵路大亨 Lego Loco	1998	IG
cdg-3166	樓蘭：輪迴之軌跡		2010	5R工作室
cdg-3167	樓蘭2：輪迴之軌跡．緣		2012	5R工作室
cdg-3168	標準台灣麻將		null	董鎌盛
cdg-3169	模擬上班族1	Coffee Break	2006	Abell
cdg-3170	模擬上班族2	Coffee Break 2	2006	Indie
cdg-3171	模擬主題樂園	主題樂園公司|模擬過山車|Theme Park Inc|SimCoaster|Theme Park Manager	2001	Bullfrog
cdg-3172	模擬公園	SimPark	1996	Maxis
cdg-3173	模擬動物園		1994	全崴
cdg-3174	模擬台北		1992	聯邦
cdg-3175	模擬城市	SimCity|模拟城市(1989)	1989	Maxis
cdg-3176	模擬城市2000	SimCity 2000	1995	Maxis
cdg-3177	模擬城市3000	SimCity 3000	1999	Maxis
cdg-3178	模擬城市4：福爾摩沙	模擬城市新世界|SimCity 4	2003	Maxis
cdg-3179	模擬城市：夢之都	'SimCity: Societies'	2007	Tilted Mill
cdg-3180	模擬城市：深海大亨	亞特蘭提斯水底大亨|Deep Sea Tycoon|Atlantis Underwater Tycoon	2003	Anarchy
cdg-3181	模擬大樓	摩天大樓|模擬摩天大樓|模擬大廈|'SimTower: The Vertical Empire'|The Tower	1997	OPeNBooK
cdg-3182	模擬大樓	模擬大樓2|'HR2 HR2: The Simulator'	1995	ArtDink
cdg-3183	模擬市民1	模擬人生1|The Sims	2000	Maxis
cdg-3184	模擬市民2	模擬人生2|The Sims 2	2004	Maxis
cdg-3185	模擬市民趴趴走1：人生大冒險	模擬人生：生活物語|The Sims Life Stories	2007	Maxis
cdg-3186	模擬市民趴趴走2：寵物大挑戰	模擬人生：寵物物語|The Sims Pets Stories	2007	Maxis
cdg-3187	模擬市民趴趴走3：荒島歷險記	模擬人生：孤島物語|漂流者物語|The Sims Castaway Stories	2008	Maxis
cdg-3188	模擬捷運：交通巨人	Traffic Giant	2000	JoWooD
cdg-3189	模擬星城	太空城市|Startopia	2001	Mucky Foot
cdg-3190	模擬樂園1	過山車大亨1|夢幻遊樂園|千禧新樂園|模擬樂園2002|RollerCoaster Tycoon	1999	Chris Sawyer
cdg-3191	模擬樂園2	過山車大亨2|RollerCoaster Tycoon 2	2002	Chris Sawyer
cdg-3192	模擬樂園3	過山車大亨3|RollerCoaster Tycoon 3	2004	Frontier
cdg-3193	模擬樂園番外篇：運輸王	運輸之王|運輸大亨|運輸帝國|Chris Sawyer's Locomotion	2004	Chris Sawyer
cdg-3194	模擬百貨		2002	智冠
cdg-3195	模擬總統大選	模擬總統選舉	1996	智冠
cdg-3196	模擬螞蟻	SimAnt - The Electronic Ant Colony	1991	Maxis
cdg-3197	模擬農場	'SimFarm: SimCity''s Country Cousin'	1994	Maxis
cdg-3198	模擬農場2009	Farming Simulator 2009	2009	Giants
cdg-3199	模擬農場2011	Farming Simulator 2011	2010	Giants
cdg-3200	模擬農場2013	百萬農青大作戰|Farming Simulator 2013	2012	Giants
cdg-3201	模擬過山車	終極雲霄飛車|Ultra Coaster	2000	Reactor
cdg-3202	模擬過山車	雲霄飛車|Coaster	1993	Code To Go
cdg-3203	模擬鄰居1	地獄鄰居1|整蠱專家：甜蜜的復仇|Neighbours from Hell	2003	JoWood
cdg-3204	模擬鄰居2	地獄鄰居2|整蠱鄰居2：恐怖假期|'Neighbours from Hell 2: On Vacation'	2004	JoWood
cdg-3205	模擬野生動物園	模擬旅行團|SimSafari	1998	Maxis
cdg-3206	模擬雪山度假村		2006	杉立
cdg-3207	模擬飛航	'Jet Stream: 2nd Approach for Win'	1998	AQUA
cdg-3208	模擬飯店1	Hotel Giant	2002	Enlight
cdg-3209	模擬飯店2	Hotel Giant 2	2008	Enlight
cdg-3210	模擬首都	Sim Captial	1997	智冠
cdg-3211	橘子噗噗車	Monia BuBu Car	2000	遊戲橘子
cdg-3212	機動特戰隊：迅狼計畫	特種部隊：狼計畫|'Specnaz: Project Wolf'	2006	Byte
cdg-3213	機器人歷險記	機器人|Robots	2005	Eurocom
cdg-3214	機器戰警	'RoboCop: The Future of Law Enforcement'	1989	Ocean
cdg-3215	機器戰警電玩版	RoboCop	1989	Ocean,Data East
cdg-3216	機械戰神	Zero Divide	1996	Kinesoft
cdg-3217	機甲之夢	'Metal & Lace: The Battle of the Robo Babes'	1993	MegaTech
cdg-3218	機甲戰士	'Hamos: The Green Chariot'	1999	I'll Soft
cdg-3219	機甲戰神	Interrupt|机甲神战	1995	Family Production
cdg-3220	機甲戰線	Baldr Bullet	2001	戲畫
cdg-3221	機甲爭霸戰：新月鷹的復仇	'BattleTech: The Crescent Hawk''s Revenge'	1990	Westwood
cdg-3222	機甲爭霸戰：新月鷹的誕生	'BattleTech: The Crescent Hawk''s Inception'	1988	Westwood
cdg-3223	機甲爭霸戰1	機甲戰士1|MechWarrior	1989	Dynamix
cdg-3224	機甲爭霸戰2	機甲戰士2：31世紀戰爭|'MechWarrior 2: 31st Century Combat'	1995	Activision
cdg-3225	機甲爭霸戰3	機甲戰士3|MechWarrior 3	1999	Microprose
cdg-3226	機甲爭霸戰4：復仇者	機甲戰士4：復仇|'MechWarrior 4: Vengeance'	2000	Microsoft
cdg-3227	機甲蘿莉	戰機少女|戰機美少女|Gadget Trial	2007	工畫堂
cdg-3228	機甲雄風 4	T Robots|机甲雄风	1996	博羽
cdg-3229	機車越野賽	Motocross|Suzuki's RM250 Motocross	1989	Dynamix
cdg-3230	橫掃千軍	Operation Body Count	1994	Capstone
cdg-3231	橫掃千軍	Total Annihilation	1997	Cavedog
cdg-3232	橫掃千軍2：改朝換代	王國風雲|'Total Annihilation: Kingdoms'	1999	Cavedog
cdg-3233	橫掃千軍：1242	'Real Warfare: 1242'	2010	Unicorn
cdg-3234	橫版俄羅斯方塊	橫向俄羅斯方塊|SideTris	1994	PC Solutions
cdg-3235	橫衝直撞：狂飆樂園	火爆狂飆：天堂|Burnout Paradise	2008	Criterion Games
cdg-3236	櫻桃小丸子：	IQ一級棒 Maruko Leaning Math	1996	Sakura
cdg-3237	櫻桃小丸子：ㄅㄆㄇ魔法之門		1996	草莓軟體
cdg-3238	櫻花大戰1	Sakura Wars	2001	SEGA
cdg-3239	櫻花大戰2：願君平安		2002	SEGA
cdg-3240	櫻花大戰3：巴黎在燃燒嗎		2003	SEGA
cdg-3241	櫻花大戰4：戀愛吧少女		2007	SEGA
cdg-3242	櫻花的季節		1996	JAST
cdg-3243	火力回歸1	Return Fire	1996	Silent
cdg-3244	火力回歸2	Return Fire 2	1998	Silent
cdg-3245	火戰車	Abrams Battle Tank	1988	Dynamix
cdg-3246	火星也瘋狂	Mars Maniacs|Space Haste	2000	Church
cdg-3247	火星計畫1	火星計劃1|火星任務|The Mars Project	2000	工畫堂
cdg-3248	火星計畫2	火星計劃2|The Mars Project 2	2000	工畫堂
cdg-3249	火炬之光1	Torchlight	2009	Runic
cdg-3250	火炬之光2	Torchlight 2	2012	Runic
cdg-3251	火炬之光3：邊境	Torchlight 3|Torchlight Frontiers	2020	Echtra
cdg-3252	火熱狂飆	火爆狂飆：冠軍直線加速賽|'Burnout: Championship Drag Racing'	1998	MediaTech
cdg-3253	火爆鄉巴佬1	農夫也瘋狂1|Redneck Rampage	1997	Xatrix
cdg-3254	火爆鄉巴佬2	農夫也瘋狂2|'Redneck Rampage: Rides Again'	1998	Xatrix
cdg-3255	火箭寶貝		1999	蕃茄
cdg-3256	火箭車	路戰賽車|馬路超人|Road Fighter	1985	Konami
cdg-3257	火線命令	沙漫警戒|To Serve and Command	2004	ValuSoft
cdg-3258	火線大風暴	Fire Wind	1996	熊貓
cdg-3259	火線獵殺	幽靈行動|Tom Clancy's Ghost Recon	2001	Red Storm
cdg-3260	火線獵殺：先進戰士	'Tom Clancy''s Ghost Recon: Advanced Warfighter'	2006	Ubisoft
cdg-3261	火線獵殺：先進戰士2	'Tom Clancy''s Ghost Recon: Advanced Warfighter 2'	2007	Ubisoft
cdg-3262	炎舞：真戰略	'Fire: Real Strategy'	2001	弘煜
cdg-3263	炎黃戰蚩尤	Yellow Emporer	1995	第三波
cdg-3264	炎龍騎士團1：邪神之封印	Flame Dragon Knights	1994	漢堂
cdg-3265	炎龍騎士團2：黃金城之秘	Flame Dragon Knights 2 - Legend of Golden Castle|炎龙骑士团2黄金城之谜 简|炎龙骑士团2黄金城之谜 繁	1995	漢堂
cdg-3266	炎龍騎士團外傳：風之紋章	炎龙骑士团外传-风之纹章 简|炎龙骑士团外传-风之纹章 繁	1997	漢堂
cdg-3267	炮灰向前衝	Perfect go go go	2002	火鳳凰電腦
cdg-3268	烈火少林	ShaoLin Campus King	1997	Mascot
cdg-3269	烈焰戰鎚	戰鎚40000：火焰戰士|'Warhammer 40000: Fire Warrior'	2003	Kuju
cdg-3270	烈焰鋼狼傳	Metal Wolf	1996	智冠
cdg-3271	烏茲衝鋒槍	Operation Wolf	1989	TAITO
cdg-3272	烏鷺之三國英雄		2000	晟業
cdg-3273	烏龍院		1997	智冠
cdg-3274	烽火三國1	縱橫天地之烽火三國	1999	烽火工作室
cdg-3275	烽火三國2		2000	烽火工作室
cdg-3276	烽火英雄	Legend Of Glory	2001	聖教士
cdg-3277	無人島物語4		1999	KSS
cdg-3278	無人島物語	R	1998	KSS
cdg-3279	無人島物語	RR	2000	KSS
cdg-3280	無人永生1	特工：無人永生|霹靂嬌娃1|'The Operative: No One Lives Forever'	2000	Monolith
cdg-3281	無人永生2：危險間諜	礙事的間諜|霹靂嬌娃2|'No One Lives Forever 2: A Spy in H.A.R.M.''s Way'	2002	Monolith
cdg-3282	無人永生前傳：殺手傑克	無人永生2：殺手傑克|Contract J.A.C.K.	2003	Monolith
cdg-3283	無名指的教科書	A text book of Ring Finger	1996	Active
cdg-3284	無尾熊哈奇系列：形形相對		2000	正謙
cdg-3285	無尾熊哈奇系列：生活常識配對配		2001	正謙
cdg-3286	無敵中國象棋		1999	新造科技
cdg-3287	無盡的旅程1	漫長的旅途|The longest Journey	1999	Funcom
cdg-3288	無盡的旅程2：夢殞	'Dreamfall: The Longest Journey'	2006	Funcom
cdg-3289	無聲狂嘯	I Have No Mouth, and I Must Scream	1996	Cyberdreams
cdg-3290	無間車手	致命車手|The Wheelman	2009	Midway
cdg-3291	無限試駕	Test Drive Unlimited	2006	Eden
cdg-3292	無限飛行1	Flight Unlimited	1995	LookingGlass
cdg-3293	無限飛行2	Flight Unlimited 2	1997	LookingGlass
cdg-3294	無限飛行3	Flight Unlimited 3	1999	LookingGlass
cdg-3295	無雙	OROCHI|無雙OROCHI：蛇魔|無雙蛇魔|無雙大蛇 Musou Orochi|Warriors Orochi	2008	KOEI
cdg-3296	無雙	OROCHI Z|無雙OROCHI：蛇魔Z|無雙蛇魔Z|無雙大蛇Z Musou Orochi Z|Warriors Orochi Z	2009	KOEI
cdg-3297	煉獄刀鋒	黑暗之刃|'Severance: Blade of Darkness'	2001	Rebel
cdg-3298	煙火挑戰者	花火職人	2000	魔法
cdg-3299	熟女麻將1		2002	Will
cdg-3300	熟女麻將2		2002	Will
cdg-3301	熱力美國職棒1999	High Heat Baseball 1999	1998	Team .366
cdg-3302	熱力美國職棒2000	High Heat Baseball 2000	1999	Team .366
cdg-3303	熱力美國職棒2001	Sammy Sosa High Heat Baseball 2001	2000	Team .366
cdg-3304	熱力美國職棒2002	High Heat Major League Baseball 2002	2001	Team .366
cdg-3305	熱力美國職棒2003	High Heat Major League Baseball 2003	2002	Team .366
cdg-3306	熱力美國職棒2004	High Heat Major League Baseball 2004	2003	3DO
cdg-3307	熱力賽車	熱力車賽|完全毀滅競賽|Total Immersion Racing	2002	Razorworks
cdg-3308	熱血圍棋教室		2006	晟業
cdg-3309	熱血棒球	Backyard Baseball	2002	Humongous
cdg-3310	熱血江湖		2002	Sego
cdg-3311	熱血足球	歡樂足球|Backyard Football	2002	Humongous
cdg-3312	熱血躲避球1	爆笑熱血躲避球|BloodShot Dodgeball	2000	捷友
cdg-3313	熱血躲避球2	BloodShot Dodgeball 2	2001	捷友
cdg-3314	熱血飛車	夢遊美國|雷特納賽車|地通拿大賽車|超擬真賽車|Daytona USA	1996	SEGA
cdg-3315	熱血飛車之極速悍將	Daytona USA Deluxe|Evolution|Circuit Edition|Championship Circuit Edition	1997	SEGA
cdg-3316	熱血高校	Renegade	1988	Technos
cdg-3317	熾天之翼	'Fire Wing: The Endless Legend'	1996	弘煜
cdg-3318	熾炎傳說	'Blazing Legend: Final War - Freedom & Honor'	2001	宏申
cdg-3319	熾焰帝國	烈焰帝國：英雄之戰|魔獸帝國|'Kingdom Under Fire: A War of Heroes'	2002	Phantagram
cdg-3320	燃燒的野球1	Hardball	1988	Accolade
cdg-3321	燃燒的野球2	Hardball 2	1989	DSI
cdg-3322	燃燒的野球3	Hardball 3	1992	MindSpan
cdg-3323	燃燒的野球4	Hardball 4	1994	MindSpan
cdg-3324	燃燒的野球5	Hardball 5	1995	MindSpan
cdg-3325	爆爆急急豆	爆豆急轉彎|酷小子爆爆急急豆	1998	福茂,友尚
cdg-3326	爆破尖兵	Top Bomber	2003	大正
cdg-3327	爆破賽車	Demolition Racer	1999	Pitbull Syndicate
cdg-3328	爆笑三國誌	爆笑三國志	1994	漢堂
cdg-3329	爆笑出擊		1992	大宇
cdg-3330	爆笑水滸傳		1996	漢堂
cdg-3331	爆笑保齡球		1995	熊貓
cdg-3332	爆笑躲避球	Panda Dodgeball	1994	熊貓
cdg-3333	爆裂電光球	Riot|League of Pain	1997	Beyond Reality
cdg-3334	託林通道	Torin's Passage	1995	Sierra
cdg-3335	記憶大王		2001	明日科技
cdg-3336	記憶拍檔：蔬果篇		1995	第三波
cdg-3337	詞彙都市：大獎賽版	'Word City: Grand Prix Edition'	1995	SWK
cdg-3338	誕生		1995	Headroom
cdg-3339	諸神的黃昏	Dusk of the Gods	1993	Interstel
cdg-3340	謎之寵物	Mystery of pets	2000	猛獁世紀
cdg-3341	貨車也瘋狂1	極速賽車1|NHRA Drag Racing	1998	Tantrum
cdg-3342	貨車也瘋狂2	極速賽車2|NHRA Drag Racing 2	2000	MotorSims
cdg-3343	貨車也瘋狂3：專業賽車	'NHRA Drag Racing: Pro Stock - Cars & Trucks'	2001	MotorSims
cdg-3344	貨車也瘋狂4	改裝車大賽：終極裝備|'NHRA Drag Racing: Top Fuel Thunder'	2003	eMotorsports
cdg-3345	資優數學國民小學一年級第一冊		1998	新光纖
cdg-3346	賭博電玩大合集：賭船號	Casino 2000	1999	鉅盛
cdg-3347	賭王鬥千王	Solitaire Royale	1984	SRI
cdg-3348	賭王鬥千王之明星大對決		2006	新造科技
cdg-3349	賭神	God of Gamblers	1990	大宇
cdg-3350	賭神：至尊之戰		1997	博亞
cdg-3351	賭神2000		1998	博亞
cdg-3352	購物樂園		2001	翻新資訊
cdg-3353	賽跑棋		1990	船塢資訊
cdg-3354	賽車女郎	Action Girlz Racing	2005	Data Design
cdg-3355	賽車追逐戰	Power Drift	1989	SEGA
cdg-3356	賽道狂飆	賽車遊樂園|賽車狂熱派|TrackMania	2003	Nadeo
cdg-3357	賽道狂飆：日出	TrackMania Sunrise	2005	Nadeo
cdg-3358	賽道狂飆：組合	TrackMania United	2006	Nadeo
cdg-3359	赤壁之戰		1994	熊貓
cdg-3360	赤壁	三國演義之赤壁	1997	前導軟件
cdg-3361	鋤大	D Magic Big 2|锄大D	1994	宏申
cdg-3362	孔明棋		1998	普威爾
cdg-3363	孤膽槍手1	異形終結者1|異形槍手1|Alien Shooter|孤胆枪手	2003	Sigma
cdg-3364	孤膽槍手2	異形終結者2|異形槍手2|孤單槍手2：復仇|'Alien Shooter: Vengeance'	2006	Sigma
cdg-3365	孤膽槍手2前傳	異形終結者2前傳|異形槍手2前傳：徵兵|'Alien Shooter 2: Conscription'	2010	Sigma
cdg-3366	學園退魔傳：玲子	惡靈學園玲子：驅魔少女|学园退魔传	1996	FIX
cdg-3367	學園退魔傳玲子2	惡靈學園玲子2：比目島天女傳說	1999	Trush
cdg-3368	學生騎士團	Royal Knight Academy	2001	光譜
cdg-3369	孿生物語		1999	FUJITSU
cdg-3370	戰國無雙2	Samurai Warriors 2	2008	Omega Force
cdg-3371	戰國策	Warring State	1992	富進
cdg-3372	戰國策2：七雄之爭	Warring State 2	2000	遊戲橘子
cdg-3373	戰國美少女1：斬斷雲空		1998	TGL
cdg-3374	戰國美少女2：春風之章		1999	TGL
cdg-3375	戰地1：亞爾丁戰役	'Battleground: Bulge-Ardennes'	1995	Talon Soft
cdg-3376	戰地2：蓋茨堡戰役	蓋世堡戰役：南與北大決戰|'Battleground 2: Gettysburg'	1995	Talon Soft
cdg-3377	戰地3：滑鐵盧戰役	'Battleground 3: Waterloo'	1996	Talon Soft
cdg-3378	戰地大亨：金門之旅		1995	宏申
cdg-3379	戰地英雄：復仇突擊隊	基因戰士2|狼穴尖兵2|超級戰士2|UberSoldier 2|Crimes of War	2008	Burut
cdg-3380	戰地風雲：越南	Battlefield Vietnam	2004	DICE
cdg-3381	戰地風雲1942	戰地1942|Battlefield 1942	2002	DICE
cdg-3382	戰地風雲2	Battlefield 2	2006	DICE
cdg-3383	戰士們	Men of War	2009	Best way
cdg-3384	戰慄時空1	半衰期1|半條命1|半死不活|Half-Life	1998	Valve
cdg-3385	戰慄時空1：次世代	半衰期1：起源|半條命1：起源|'Half-Life: Source'	2004	Valve
cdg-3386	戰慄時空2	半衰期2|半條命2|Half-Life 2	2004	Valve
cdg-3387	戰慄時空2：二部曲	半衰期2：第二章|半條命2：第二章|'Half-Life 2: Episode Two'	2007	Valve
cdg-3388	戰慄時空2首部曲：浩劫重生	半衰期2：第一章|半條命2：第一章|'Half-Life 2: Episode One'	2006	Valve
cdg-3389	戰慄殺手	槍手編年史|Gunman Chronicles	2000	Rewolf
cdg-3390	戰慄突擊	極度恐慌|FEAR超能特警組 F.E.A.R，First Encounter Assault Recon	2005	Monolith
cdg-3391	戰斧	Golden Axe	1990	SEGA
cdg-3392	戰棋	戰爭之棋	1995	松銓
cdg-3393	戰爭上古代藝術	上古戰爭藝術|戰爭上古藝術|上古代戰爭藝術|Ancient Art Of War	1984	Evryware
cdg-3394	戰爭上古代藝術	上古戰爭藝術：海戰篇|The Ancient Art of War at Sea	1987	Evryware
cdg-3395	戰爭上古代藝術	上古戰爭藝術：空戰篇|The Ancient Art of War in the Skies	1992	Evryware
cdg-3396	戰爭島群	'NetStorm: Islands At War'	1997	Titanic
cdg-3397	戰爭藝術：世紀之戰	'The Operational Art Of War: Century Of Warfare'	2002	Norm Koger
cdg-3398	戰爭遊戲	'The Pure Wargame Volume 1: Death From Above'	1995	Quantum Quality
cdg-3399	戰神1	魔域聖戰|Warlords|战神	1990	SSG
cdg-3400	戰神2	Warlords 2	1993	SSG
cdg-3401	戰神3：英雄王朝	'Warlords 3: Reign of Heroes'	1997	SSG
cdg-3402	戰神4：以太英雄	'Warlords 4: Heroes of Etheria'	2003	Infinite Interactive
cdg-3403	戰神：狂神天威	呼嘯戰神|Warlords Battlecry	2001	SSG
cdg-3404	戰神：狂神天威2	呼嘯戰神2|Warlords Battlecry 2	2002	SSG
cdg-3405	戰神：狂神天威3	呼嘯戰神3|Warlords Battlecry 3	2004	Infinite Interactive
cdg-3406	戰神紀事	The Story of Moon Warriors|God Of War Chronicle	1998	天堂鳥
cdg-3407	戰鎚1：角鼠之影	陰影號角|'Warhammer: Shadow of the Horned Rat'	1995	Mindscape
cdg-3408	戰鎚2：黑暗預兆	暗黑啟示錄|'Warhammer: Dark Omen'	1998	Mindscape
cdg-3409	戰鎚40000：破曉之戰	戰爭黎明|'Warhammer 40000: Dawn of War'	2004	Relic
cdg-3410	戰鬥之翼	Combat Wings	2006	City
cdg-3411	戰鬥模擬飛行1：二戰歐洲系列	'Microsoft Combat Flight Simulator: WWII Europe Series'	1998	Microsoft
cdg-3412	戰鬥模擬飛行2：第二次世界大戰南太平洋戰場	'Microsoft Combat Flight Simulator 2: WWII Pacific Theater'	2000	Microsoft
cdg-3413	戰鬥模擬飛行3：歐洲之戰	'Microsoft Combat Flight Simulator 3: Battle for Europe'	2002	Microsoft
cdg-3414	戰鬥飛車	Zephyr	1994	NWC
cdg-3415	戴帽子的貓	魔法靈貓|Dr. Seuss' The Cat in the Hat	2003	Magenta
cdg-3416	艾帝絲魔法大冒險	艾帝絲魔法冒險|艾帝絲的魔法冒險|哀憐是魔法大冒險|'Adith: The Forgotten Alchemy'	1999	美夢成真
cdg-3417	艾薩克外傳：陽光少年遊		1999	大點科技
cdg-3418	芭比卡通小導演	Barbie Storymaker	1997	Mattel
cdg-3419	芭比新潮美髮師	Barbie Magic Hair Styler	1998	Mattel
